Continent,Entity,Code,Date,Confirmed,Deaths
,Bahrain,BHR,29/02/2020,41,0
,Bahrain,BHR,10/03/2020,110,0
,Bahrain,BHR,20/03/2020,285,1
,Bahrain,BHR,31/03/2020,567,4
,Bahrain,BHR,10/04/2020,925,6
,Bahrain,BHR,20/04/2020,1907,7
,Bahrain,BHR,30/04/2020,3040,8
,Bahrain,BHR,10/05/2020,4941,8
,Bahrain,BHR,20/05/2020,7888,12
,Bahrain,BHR,31/05/2020,11398,19
,Bahrain,BHR,10/06/2020,16200,31
,Bahrain,BHR,20/06/2020,21331,60
,Bahrain,BHR,30/06/2020,26758,87
,Bahrain,BHR,10/07/2020,32039,104
,Bahrain,BHR,20/07/2020,36936,128
,Bahrain,BHR,31/07/2020,40982,147
,Bahrain,BHR,10/08/2020,44397,163
,Bahrain,BHR,20/08/2020,48303,179
,Bahrain,BHR,31/08/2020,51972,190
,Bahrain,BHR,10/09/2020,58207,207
,Bahrain,BHR,20/09/2020,65039,221
,Bahrain,BHR,30/09/2020,70864,251
,Bahrain,BHR,10/10/2020,75287,273
,Bahrain,BHR,20/10/2020,78533,305
,Bahrain,BHR,31/10/2020,81645,321
,Bahrain,BHR,10/11/2020,83811,331
,Bahrain,BHR,20/11/2020,85467,338
,Bahrain,BHR,30/11/2020,86956,341
,Bahrain,BHR,10/12/2020,88632,347
,Bahrain,BHR,20/12/2020,90282,349
,Bahrain,BHR,31/12/2020,92675,352
,Bahrain,BHR,10/01/2021,95558,356
,Bahrain,BHR,20/01/2021,98573,366
,Bahrain,BHR,31/01/2021,103057,375
,Bahrain,BHR,10/02/2021,109604,391
,Bahrain,BHR,20/02/2021,117234,420
,Bahrain,BHR,28/02/2021,0,0
,Bahrain,BHR,10/03/2021,0,0
,Bahrain,BHR,20/03/2021,0,0
,Bahrain,BHR,31/03/2021,0,0
Asia,Bangladesh,BGD,31/01/2020,0,0
Asia,Bangladesh,BGD,10/02/2020,0,0
Asia,Bangladesh,BGD,20/02/2020,0,0
Asia,Bangladesh,BGD,29/02/2020,0,0
Asia,Bangladesh,BGD,10/03/2020,3,0
Asia,Bangladesh,BGD,20/03/2020,20,1
Asia,Bangladesh,BGD,31/03/2020,51,5
Asia,Bangladesh,BGD,10/04/2020,424,27
Asia,Bangladesh,BGD,20/04/2020,2948,101
Asia,Bangladesh,BGD,30/04/2020,7667,168
Asia,Bangladesh,BGD,10/05/2020,14657,228
Asia,Bangladesh,BGD,20/05/2020,26738,386
Asia,Bangladesh,BGD,31/05/2020,47153,650
Asia,Bangladesh,BGD,10/06/2020,74865,1012
Asia,Bangladesh,BGD,20/06/2020,108775,1425
Asia,Bangladesh,BGD,30/06/2020,145483,1847
Asia,Bangladesh,BGD,10/07/2020,178443,2275
Asia,Bangladesh,BGD,20/07/2020,207453,2668
Asia,Bangladesh,BGD,31/07/2020,237661,3111
Asia,Bangladesh,BGD,10/08/2020,260507,3438
Asia,Bangladesh,BGD,20/08/2020,287959,3822
Asia,Bangladesh,BGD,31/08/2020,312996,4281
Asia,Bangladesh,BGD,10/09/2020,332970,4634
Asia,Bangladesh,BGD,20/09/2020,348918,4939
Asia,Bangladesh,BGD,30/09/2020,363479,5251
Asia,Bangladesh,BGD,10/10/2020,377073,5500
Asia,Bangladesh,BGD,20/10/2020,391586,5699
Asia,Bangladesh,BGD,31/10/2020,407684,5923
Asia,Bangladesh,BGD,10/11/2020,423620,6108
Asia,Bangladesh,BGD,20/11/2020,443434,6322
Asia,Bangladesh,BGD,30/11/2020,464932,6644
Asia,Bangladesh,BGD,10/12/2020,485965,6967
Asia,Bangladesh,BGD,20/12/2020,500713,7280
Asia,Bangladesh,BGD,31/12/2020,513510,7559
Asia,Bangladesh,BGD,10/01/2021,522453,7781
Asia,Bangladesh,BGD,20/01/2021,529687,7950
Asia,Bangladesh,BGD,31/01/2021,535139,8127
Asia,Bangladesh,BGD,10/02/2021,539153,8239
Asia,Bangladesh,BGD,20/02/2021,543024,8342
Asia,Bangladesh,BGD,28/02/2021,0,0
Asia,Bangladesh,BGD,10/03/2021,0,0
Asia,Bangladesh,BGD,20/03/2021,0,0
Asia,Bangladesh,BGD,31/03/2021,0,0
North America,Barbados,BRB,31/01/2020,0,0
North America,Barbados,BRB,10/02/2020,0,0
North America,Barbados,BRB,20/02/2020,0,0
North America,Barbados,BRB,29/02/2020,0,0
North America,Barbados,BRB,10/03/2020,0,0
North America,Barbados,BRB,20/03/2020,5,0
North America,Barbados,BRB,31/03/2020,34,0
North America,Barbados,BRB,10/04/2020,67,4
North America,Barbados,BRB,20/04/2020,75,5
North America,Barbados,BRB,30/04/2020,81,7
North America,Barbados,BRB,10/05/2020,84,7
North America,Barbados,BRB,20/05/2020,90,7
North America,Barbados,BRB,31/05/2020,92,7
North America,Barbados,BRB,10/06/2020,96,7
North America,Barbados,BRB,20/06/2020,97,7
North America,Barbados,BRB,30/06/2020,97,7
North America,Barbados,BRB,10/07/2020,98,7
North America,Barbados,BRB,20/07/2020,106,7
North America,Barbados,BRB,31/07/2020,110,7
North America,Barbados,BRB,10/08/2020,142,7
North America,Barbados,BRB,20/08/2020,156,7
North America,Barbados,BRB,31/08/2020,174,7
North America,Barbados,BRB,10/09/2020,180,7
North America,Barbados,BRB,20/09/2020,189,7
North America,Barbados,BRB,30/09/2020,190,7
North America,Barbados,BRB,10/10/2020,206,7
North America,Barbados,BRB,20/10/2020,222,7
North America,Barbados,BRB,31/10/2020,237,7
North America,Barbados,BRB,10/11/2020,243,7
North America,Barbados,BRB,20/11/2020,253,7
North America,Barbados,BRB,30/11/2020,276,7
North America,Barbados,BRB,10/12/2020,291,7
North America,Barbados,BRB,20/12/2020,307,7
North America,Barbados,BRB,31/12/2020,383,7
North America,Barbados,BRB,10/01/2021,878,7
North America,Barbados,BRB,20/01/2021,1156,9
North America,Barbados,BRB,31/01/2021,1545,14
North America,Barbados,BRB,10/02/2021,1857,20
North America,Barbados,BRB,20/02/2021,2715,31
North America,Barbados,BRB,28/02/2021,0,0
North America,Barbados,BRB,10/03/2021,0,0
North America,Barbados,BRB,20/03/2021,0,0
North America,Barbados,BRB,31/03/2021,0,0
Europe,Belarus,BLR,31/01/2020,0,0
Europe,Belarus,BLR,10/02/2020,0,0
Europe,Belarus,BLR,20/02/2020,0,0
Europe,Belarus,BLR,29/02/2020,1,0
Europe,Belarus,BLR,10/03/2020,9,0
Europe,Belarus,BLR,20/03/2020,69,0
Europe,Belarus,BLR,31/03/2020,152,1
Europe,Belarus,BLR,10/04/2020,1981,19
Europe,Belarus,BLR,20/04/2020,6264,51
Europe,Belarus,BLR,30/04/2020,14027,89
Europe,Belarus,BLR,10/05/2020,22973,131
Europe,Belarus,BLR,20/05/2020,32426,179
Europe,Belarus,BLR,31/05/2020,42556,235
Europe,Belarus,BLR,10/06/2020,51066,288
Europe,Belarus,BLR,20/06/2020,57936,343
Europe,Belarus,BLR,30/06/2020,62118,392
Europe,Belarus,BLR,10/07/2020,64604,454
Europe,Belarus,BLR,20/07/2020,66213,503
Europe,Belarus,BLR,31/07/2020,67808,559
Europe,Belarus,BLR,10/08/2020,68947,589
Europe,Belarus,BLR,20/08/2020,69950,627
Europe,Belarus,BLR,31/08/2020,71843,681
Europe,Belarus,BLR,10/09/2020,73591,732
Europe,Belarus,BLR,20/09/2020,75674,780
Europe,Belarus,BLR,30/09/2020,78631,833
Europe,Belarus,BLR,10/10/2020,82471,885
Europe,Belarus,BLR,20/10/2020,88909,937
Europe,Belarus,BLR,31/10/2020,98482,980
Europe,Belarus,BLR,10/11/2020,108300,1016
Europe,Belarus,BLR,20/11/2020,120847,1081
Europe,Belarus,BLR,30/11/2020,136647,1158
Europe,Belarus,BLR,10/12/2020,154392,1238
Europe,Belarus,BLR,20/12/2020,173523,1324
Europe,Belarus,BLR,31/12/2020,194284,1424
Europe,Belarus,BLR,10/01/2021,212201,1517
Europe,Belarus,BLR,20/01/2021,230494,1610
Europe,Belarus,BLR,31/01/2021,248336,1718
Europe,Belarus,BLR,10/02/2021,261859,1811
Europe,Belarus,BLR,20/02/2021,276990,1903
Europe,Belarus,BLR,28/02/2021,0,0
Europe,Belarus,BLR,10/03/2021,0,0
Europe,Belarus,BLR,20/03/2021,0,0
Europe,Belarus,BLR,31/03/2021,0,0
Europe,Belgium,BEL,31/01/2020,0,0
Europe,Belgium,BEL,10/02/2020,1,0
Europe,Belgium,BEL,20/02/2020,1,0
Europe,Belgium,BEL,29/02/2020,1,0
Europe,Belgium,BEL,10/03/2020,267,0
Europe,Belgium,BEL,20/03/2020,2257,37
Europe,Belgium,BEL,31/03/2020,12775,705
Europe,Belgium,BEL,10/04/2020,26667,3019
Europe,Belgium,BEL,20/04/2020,39983,5828
Europe,Belgium,BEL,30/04/2020,48519,7594
Europe,Belgium,BEL,10/05/2020,53081,8656
Europe,Belgium,BEL,20/05/2020,55983,9150
Europe,Belgium,BEL,31/05/2020,58381,9467
Europe,Belgium,BEL,10/06/2020,59569,9629
Europe,Belgium,BEL,20/06/2020,60550,9696
Europe,Belgium,BEL,30/06/2020,61427,9747
Europe,Belgium,BEL,10/07/2020,62357,9781
Europe,Belgium,BEL,20/07/2020,64094,9805
Europe,Belgium,BEL,31/07/2020,68751,9841
Europe,Belgium,BEL,10/08/2020,74620,9879
Europe,Belgium,BEL,20/08/2020,80178,9976
Europe,Belgium,BEL,31/08/2020,85236,9895
Europe,Belgium,BEL,10/09/2020,90568,9917
Europe,Belgium,BEL,20/09/2020,102295,9948
Europe,Belgium,BEL,30/09/2020,118452,10016
Europe,Belgium,BEL,10/10/2020,156931,10175
Europe,Belgium,BEL,20/10/2020,240159,10489
Europe,Belgium,BEL,31/10/2020,429229,11625
Europe,Belgium,BEL,10/11/2020,507475,13561
Europe,Belgium,BEL,20/11/2020,553680,15352
Europe,Belgium,BEL,30/11/2020,577345,16645
Europe,Belgium,BEL,10/12/2020,600397,17692
Europe,Belgium,BEL,20/12/2020,625930,18626
Europe,Belgium,BEL,31/12/2020,646496,19528
Europe,Belgium,BEL,10/01/2021,664263,20078
Europe,Belgium,BEL,20/01/2021,684256,20572
Europe,Belgium,BEL,31/01/2021,710153,21092
Europe,Belgium,BEL,10/02/2021,730951,21512
Europe,Belgium,BEL,20/02/2021,752379,21887
Europe,Belgium,BEL,28/02/2021,0,0
Europe,Belgium,BEL,10/03/2021,0,0
Europe,Belgium,BEL,20/03/2021,0,0
Europe,Belgium,BEL,31/03/2021,0,0
North America,Belize,BLZ,31/01/2020,0,0
North America,Belize,BLZ,10/02/2020,0,0
North America,Belize,BLZ,20/02/2020,0,0
North America,Belize,BLZ,29/02/2020,0,0
North America,Belize,BLZ,10/03/2020,0,0
North America,Belize,BLZ,20/03/2020,0,0
North America,Belize,BLZ,31/03/2020,3,0
North America,Belize,BLZ,10/04/2020,10,2
North America,Belize,BLZ,20/04/2020,18,2
North America,Belize,BLZ,30/04/2020,18,2
North America,Belize,BLZ,10/05/2020,18,2
North America,Belize,BLZ,20/05/2020,18,2
North America,Belize,BLZ,31/05/2020,18,2
North America,Belize,BLZ,10/06/2020,20,2
North America,Belize,BLZ,20/06/2020,22,2
North America,Belize,BLZ,30/06/2020,24,2
North America,Belize,BLZ,10/07/2020,37,2
North America,Belize,BLZ,20/07/2020,40,2
North America,Belize,BLZ,31/07/2020,48,2
North America,Belize,BLZ,10/08/2020,177,2
North America,Belize,BLZ,20/08/2020,605,5
North America,Belize,BLZ,31/08/2020,1007,13
North America,Belize,BLZ,10/09/2020,1365,18
North America,Belize,BLZ,20/09/2020,1627,21
North America,Belize,BLZ,30/09/2020,1992,27
North America,Belize,BLZ,10/10/2020,2427,35
North America,Belize,BLZ,20/10/2020,2886,45
North America,Belize,BLZ,31/10/2020,3487,59
North America,Belize,BLZ,10/11/2020,4414,73
North America,Belize,BLZ,20/11/2020,5056,107
North America,Belize,BLZ,30/11/2020,5854,148
North America,Belize,BLZ,10/12/2020,8805,183
North America,Belize,BLZ,20/12/2020,9791,213
North America,Belize,BLZ,31/12/2020,10776,248
North America,Belize,BLZ,10/01/2021,11303,274
North America,Belize,BLZ,20/01/2021,11642,286
North America,Belize,BLZ,31/01/2021,11908,301
North America,Belize,BLZ,10/02/2021,12107,313
North America,Belize,BLZ,20/02/2021,12244,314
North America,Belize,BLZ,28/02/2021,0,0
North America,Belize,BLZ,10/03/2021,0,0
North America,Belize,BLZ,20/03/2021,0,0
North America,Belize,BLZ,31/03/2021,0,0
,Benin,BEN,31/01/2020,0,0
,Benin,BEN,10/02/2020,0,0
,Benin,BEN,20/02/2020,0,0
,Benin,BEN,29/02/2020,0,0
,Benin,BEN,10/03/2020,0,0
,Benin,BEN,20/03/2020,2,0
,Benin,BEN,31/03/2020,9,0
,Benin,BEN,10/04/2020,35,1
,Benin,BEN,20/04/2020,54,1
,Benin,BEN,30/04/2020,64,1
,Benin,BEN,10/05/2020,319,2
,Benin,BEN,20/05/2020,130,2
,Benin,BEN,31/05/2020,232,3
,Benin,BEN,10/06/2020,305,4
,Benin,BEN,20/06/2020,650,11
,Benin,BEN,30/06/2020,1199,21
,Benin,BEN,10/07/2020,1285,23
,Benin,BEN,20/07/2020,1602,31
,Benin,BEN,31/07/2020,1805,36
,Benin,BEN,10/08/2020,1936,38
,Benin,BEN,20/08/2020,2095,39
,Benin,BEN,31/08/2020,2145,40
,Benin,BEN,10/09/2020,2242,40
,Benin,BEN,20/09/2020,2280,40
,Benin,BEN,30/09/2020,2357,41
,Benin,BEN,10/10/2020,2411,41
,Benin,BEN,20/10/2020,2496,41
,Benin,BEN,31/10/2020,2643,41
,Benin,BEN,10/11/2020,2781,43
,Benin,BEN,20/11/2020,2916,43
,Benin,BEN,30/11/2020,3015,43
,Benin,BEN,10/12/2020,3090,44
,Benin,BEN,20/12/2020,3167,44
,Benin,BEN,31/12/2020,3251,44
,Benin,BEN,10/01/2021,3304,44
,Benin,BEN,20/01/2021,3557,46
,Benin,BEN,31/01/2021,3893,52
,Benin,BEN,10/02/2021,4560,56
,Benin,BEN,20/02/2021,5143,65
,Benin,BEN,28/02/2021,0,0
,Benin,BEN,10/03/2021,0,0
,Benin,BEN,20/03/2021,0,0
,Benin,BEN,31/03/2021,0,0
,Bhutan,BTN,31/01/2020,0,0
,Bhutan,BTN,10/02/2020,0,0
,Bhutan,BTN,20/02/2020,0,0
,Bhutan,BTN,29/02/2020,0,0
,Bhutan,BTN,10/03/2020,1,0
,Bhutan,BTN,20/03/2020,2,0
,Bhutan,BTN,31/03/2020,4,0
,Bhutan,BTN,10/04/2020,5,0
,Bhutan,BTN,20/04/2020,5,0
,Bhutan,BTN,30/04/2020,7,0
,Bhutan,BTN,10/05/2020,7,0
,Bhutan,BTN,20/05/2020,21,0
,Bhutan,BTN,31/05/2020,43,0
,Bhutan,BTN,10/06/2020,59,0
,Bhutan,BTN,20/06/2020,68,0
,Bhutan,BTN,30/06/2020,77,0
,Bhutan,BTN,10/07/2020,80,0
,Bhutan,BTN,20/07/2020,90,0
,Bhutan,BTN,31/07/2020,101,0
,Bhutan,BTN,10/08/2020,110,0
,Bhutan,BTN,20/08/2020,153,0
,Bhutan,BTN,31/08/2020,225,0
,Bhutan,BTN,10/09/2020,238,0
,Bhutan,BTN,20/09/2020,261,0
,Bhutan,BTN,30/09/2020,282,0
,Bhutan,BTN,10/10/2020,306,0
,Bhutan,BTN,20/10/2020,331,0
,Bhutan,BTN,31/10/2020,349,0
,Bhutan,BTN,10/11/2020,364,0
,Bhutan,BTN,20/11/2020,378,0
,Bhutan,BTN,30/11/2020,410,0
,Bhutan,BTN,10/12/2020,434,0
,Bhutan,BTN,20/12/2020,446,0
,Bhutan,BTN,31/12/2020,670,0
,Bhutan,BTN,10/01/2021,813,1
,Bhutan,BTN,20/01/2021,850,1
,Bhutan,BTN,31/01/2021,859,1
,Bhutan,BTN,10/02/2021,861,1
,Bhutan,BTN,20/02/2021,866,1
,Bhutan,BTN,28/02/2021,0,0
,Bhutan,BTN,10/03/2021,0,0
,Bhutan,BTN,20/03/2021,0,0
,Bhutan,BTN,31/03/2021,0,0
South America,Bolivia,BOL,31/01/2020,0,0
South America,Bolivia,BOL,10/02/2020,0,0
South America,Bolivia,BOL,20/02/2020,0,0
South America,Bolivia,BOL,29/02/2020,0,0
South America,Bolivia,BOL,10/03/2020,0,0
South America,Bolivia,BOL,20/03/2020,15,0
South America,Bolivia,BOL,31/03/2020,107,6
South America,Bolivia,BOL,10/04/2020,268,19
South America,Bolivia,BOL,20/04/2020,564,33
South America,Bolivia,BOL,30/04/2020,1167,62
South America,Bolivia,BOL,10/05/2020,2556,118
South America,Bolivia,BOL,20/05/2020,4919,199
South America,Bolivia,BOL,31/05/2020,9982,313
South America,Bolivia,BOL,10/06/2020,15281,512
South America,Bolivia,BOL,20/06/2020,23512,740
South America,Bolivia,BOL,30/06/2020,33219,1123
South America,Bolivia,BOL,10/07/2020,45565,1702
South America,Bolivia,BOL,20/07/2020,60991,2218
South America,Bolivia,BOL,31/07/2020,76789,2977
South America,Bolivia,BOL,10/08/2020,91635,3712
South America,Bolivia,BOL,20/08/2020,106065,4305
South America,Bolivia,BOL,31/08/2020,116598,5027
South America,Bolivia,BOL,10/09/2020,124205,7193
South America,Bolivia,BOL,20/09/2020,130676,7617
South America,Bolivia,BOL,30/09/2020,135311,7965
South America,Bolivia,BOL,10/10/2020,138463,8292
South America,Bolivia,BOL,20/10/2020,140037,8526
South America,Bolivia,BOL,31/10/2020,141757,8725
South America,Bolivia,BOL,10/11/2020,142664,8808
South America,Bolivia,BOL,20/11/2020,143854,8900
South America,Bolivia,BOL,30/11/2020,144708,8957
South America,Bolivia,BOL,10/12/2020,146385,9008
South America,Bolivia,BOL,20/12/2020,150023,9036
South America,Bolivia,BOL,31/12/2020,160124,9165
South America,Bolivia,BOL,10/01/2021,173896,9376
South America,Bolivia,BOL,20/01/2021,193745,9764
South America,Bolivia,BOL,31/01/2021,216835,10379
South America,Bolivia,BOL,10/02/2021,232502,10996
South America,Bolivia,BOL,20/02/2021,241771,11417
South America,Bolivia,BOL,28/02/2021,0,0
South America,Bolivia,BOL,10/03/2021,0,0
South America,Bolivia,BOL,20/03/2021,0,0
South America,Bolivia,BOL,31/03/2021,0,0
Europe,Bosnia and Herzegovina,BIH,31/01/2020,0,0
Europe,Bosnia and Herzegovina,BIH,10/02/2020,0,0
Europe,Bosnia and Herzegovina,BIH,20/02/2020,0,0
Europe,Bosnia and Herzegovina,BIH,29/02/2020,0,0
Europe,Bosnia and Herzegovina,BIH,10/03/2020,5,0
Europe,Bosnia and Herzegovina,BIH,20/03/2020,89,0
Europe,Bosnia and Herzegovina,BIH,31/03/2020,420,13
Europe,Bosnia and Herzegovina,BIH,10/04/2020,901,36
Europe,Bosnia and Herzegovina,BIH,20/04/2020,1309,49
Europe,Bosnia and Herzegovina,BIH,30/04/2020,1757,69
Europe,Bosnia and Herzegovina,BIH,10/05/2020,2117,107
Europe,Bosnia and Herzegovina,BIH,20/05/2020,2338,136
Europe,Bosnia and Herzegovina,BIH,31/05/2020,2510,153
Europe,Bosnia and Herzegovina,BIH,10/06/2020,2775,161
Europe,Bosnia and Herzegovina,BIH,20/06/2020,3273,169
Europe,Bosnia and Herzegovina,BIH,30/06/2020,4453,186
Europe,Bosnia and Herzegovina,BIH,10/07/2020,6402,216
Europe,Bosnia and Herzegovina,BIH,20/07/2020,8479,255
Europe,Bosnia and Herzegovina,BIH,31/07/2020,11876,339
Europe,Bosnia and Herzegovina,BIH,10/08/2020,14498,425
Europe,Bosnia and Herzegovina,BIH,20/08/2020,17029,515
Europe,Bosnia and Herzegovina,BIH,31/08/2020,19964,609
Europe,Bosnia and Herzegovina,BIH,10/09/2020,22544,680
Europe,Bosnia and Herzegovina,BIH,20/09/2020,25428,763
Europe,Bosnia and Herzegovina,BIH,30/09/2020,27469,856
Europe,Bosnia and Herzegovina,BIH,10/10/2020,30345,927
Europe,Bosnia and Herzegovina,BIH,20/10/2020,35389,1017
Europe,Bosnia and Herzegovina,BIH,31/10/2020,50090,1234
Europe,Bosnia and Herzegovina,BIH,10/11/2020,65024,1629
Europe,Bosnia and Herzegovina,BIH,20/11/2020,77994,2209
Europe,Bosnia and Herzegovina,BIH,30/11/2020,87901,2681
Europe,Bosnia and Herzegovina,BIH,10/12/2020,98603,3199
Europe,Bosnia and Herzegovina,BIH,20/12/2020,105524,3625
Europe,Bosnia and Herzegovina,BIH,31/12/2020,110985,4050
Europe,Bosnia and Herzegovina,BIH,10/01/2021,115633,4330
Europe,Bosnia and Herzegovina,BIH,20/01/2021,118717,4521
Europe,Bosnia and Herzegovina,BIH,31/01/2021,121497,4679
Europe,Bosnia and Herzegovina,BIH,10/02/2021,124696,4853
Europe,Bosnia and Herzegovina,BIH,20/02/2021,127537,4979
Europe,Bosnia and Herzegovina,BIH,28/02/2021,0,0
Europe,Bosnia and Herzegovina,BIH,10/03/2021,0,0
Europe,Bosnia and Herzegovina,BIH,20/03/2021,0,0
Europe,Bosnia and Herzegovina,BIH,31/03/2021,0,0
,Botswana,BWA,31/01/2020,0,0
,Botswana,BWA,10/02/2020,0,0
,Botswana,BWA,20/02/2020,0,0
,Botswana,BWA,29/02/2020,0,0
,Botswana,BWA,10/03/2020,0,0
,Botswana,BWA,20/03/2020,0,0
,Botswana,BWA,31/03/2020,4,1
,Botswana,BWA,10/04/2020,13,1
,Botswana,BWA,20/04/2020,20,1
,Botswana,BWA,30/04/2020,23,1
,Botswana,BWA,10/05/2020,23,1
,Botswana,BWA,20/05/2020,25,1
,Botswana,BWA,31/05/2020,35,1
,Botswana,BWA,10/06/2020,48,1
,Botswana,BWA,20/06/2020,89,1
,Botswana,BWA,30/06/2020,227,1
,Botswana,BWA,10/07/2020,314,1
,Botswana,BWA,20/07/2020,522,1
,Botswana,BWA,31/07/2020,804,2
,Botswana,BWA,10/08/2020,1066,2
,Botswana,BWA,20/08/2020,1308,3
,Botswana,BWA,31/08/2020,1633,6
,Botswana,BWA,10/09/2020,2252,10
,Botswana,BWA,20/09/2020,2567,13
,Botswana,BWA,30/09/2020,3172,16
,Botswana,BWA,10/10/2020,3219,18
,Botswana,BWA,20/10/2020,5609,21
,Botswana,BWA,31/10/2020,6642,24
,Botswana,BWA,10/11/2020,7835,27
,Botswana,BWA,20/11/2020,9594,31
,Botswana,BWA,30/11/2020,10742,34
,Botswana,BWA,10/12/2020,12501,37
,Botswana,BWA,20/12/2020,13014,38
,Botswana,BWA,31/12/2020,14805,42
,Botswana,BWA,10/01/2021,16050,48
,Botswana,BWA,20/01/2021,18630,88
,Botswana,BWA,31/01/2021,21293,134
,Botswana,BWA,10/02/2021,24435,179
,Botswana,BWA,20/02/2021,26524,254
,Botswana,BWA,28/02/2021,0,0
,Botswana,BWA,10/03/2021,0,0
,Botswana,BWA,20/03/2021,0,0
,Botswana,BWA,31/03/2021,0,0
South America,Brazil,BRA,31/01/2020,0,0
South America,Brazil,BRA,10/02/2020,0,0
South America,Brazil,BRA,20/02/2020,0,0
South America,Brazil,BRA,29/02/2020,2,0
South America,Brazil,BRA,10/03/2020,31,0
South America,Brazil,BRA,20/03/2020,793,11
South America,Brazil,BRA,31/03/2020,5717,201
South America,Brazil,BRA,10/04/2020,19638,1057
South America,Brazil,BRA,20/04/2020,40743,2587
South America,Brazil,BRA,30/04/2020,87187,6006
South America,Brazil,BRA,10/05/2020,162699,11123
South America,Brazil,BRA,20/05/2020,291579,18859
South America,Brazil,BRA,31/05/2020,514849,29314
South America,Brazil,BRA,10/06/2020,772416,39680
South America,Brazil,BRA,20/06/2020,1067579,49976
South America,Brazil,BRA,30/06/2020,1402041,59594
South America,Brazil,BRA,10/07/2020,1800827,70398
South America,Brazil,BRA,20/07/2020,2118646,80120
South America,Brazil,BRA,31/07/2020,2662485,92475
South America,Brazil,BRA,10/08/2020,3057470,101752
South America,Brazil,BRA,20/08/2020,3501975,112304
South America,Brazil,BRA,31/08/2020,3908272,121381
South America,Brazil,BRA,10/09/2020,4238446,129522
South America,Brazil,BRA,20/09/2020,4544629,136895
South America,Brazil,BRA,30/09/2020,4810935,143952
South America,Brazil,BRA,10/10/2020,5082637,150198
South America,Brazil,BRA,20/10/2020,5273954,154837
South America,Brazil,BRA,31/10/2020,5535605,159884
South America,Brazil,BRA,10/11/2020,5699005,162802
South America,Brazil,BRA,20/11/2020,6020164,168613
South America,Brazil,BRA,30/11/2020,6335878,173120
South America,Brazil,BRA,10/12/2020,6781799,179765
South America,Brazil,BRA,20/12/2020,7238600,186764
South America,Brazil,BRA,31/12/2020,7675973,194949
South America,Brazil,BRA,10/01/2021,8105790,203100
South America,Brazil,BRA,20/01/2021,8638249,212831
South America,Brazil,BRA,31/01/2021,9204731,224504
South America,Brazil,BRA,10/02/2021,9659167,234850
South America,Brazil,BRA,20/02/2021,10139148,245977
South America,Brazil,BRA,28/02/2021,0,0
South America,Brazil,BRA,10/03/2021,0,0
South America,Brazil,BRA,20/03/2021,0,0
South America,Brazil,BRA,31/03/2021,0,0
,Brunei,BRN,31/01/2020,0,0
,Brunei,BRN,10/02/2020,0,0
,Brunei,BRN,20/02/2020,0,0
,Brunei,BRN,29/02/2020,0,0
,Brunei,BRN,10/03/2020,1,0
,Brunei,BRN,20/03/2020,78,0
,Brunei,BRN,31/03/2020,129,1
,Brunei,BRN,10/04/2020,136,1
,Brunei,BRN,20/04/2020,138,1
,Brunei,BRN,30/04/2020,138,1
,Brunei,BRN,10/05/2020,141,1
,Brunei,BRN,20/05/2020,141,1
,Brunei,BRN,31/05/2020,141,2
,Brunei,BRN,10/06/2020,141,2
,Brunei,BRN,20/06/2020,141,3
,Brunei,BRN,30/06/2020,141,3
,Brunei,BRN,10/07/2020,141,3
,Brunei,BRN,20/07/2020,141,3
,Brunei,BRN,31/07/2020,141,3
,Brunei,BRN,10/08/2020,142,3
,Brunei,BRN,20/08/2020,143,3
,Brunei,BRN,31/08/2020,144,3
,Brunei,BRN,10/09/2020,145,3
,Brunei,BRN,20/09/2020,145,3
,Brunei,BRN,30/09/2020,146,3
,Brunei,BRN,10/10/2020,146,3
